None	148
148	331
148	503
503	456
456	754
754	154
148	34
148	852
34	852
852	468
468	34
34	852
468	573
468	573
34	675
331	503
331	852
331	511
148	662
148	225
148	662
148	670
670	302
670	199
199	82
82	670
662	471
471	440
440	662
662	440
225	580
225	580
225	852
225	852
148	62
62	201
62	974
62	225
62	662
62	754
754	26
26	377
26	754
26	338
377	335
377	754
377	754
26	165
974	921
62	27
201	921
921	62
62	876
148	974
148	605
974	148
605	852
605	331
605	852
